72075,72254,CDS,-,rpmI
72256,72828,CDS,-,infC
73161,74249,CDS,-,aroC
74733,75092,CDS,+,smpB
75222,75791,CDS,-,rpsB
76003,76827,CDS,+,dapD
77040,77113,tRNA,-,trnD
77116,77186,tRNA,-,trnE
77295,78509,CDS,-,lysC
78611,79302,pseudogene,-,cysS
81503,81574,tRNA,+,trnM
81604,81813,CDS,+,rpmB
81806,81970,CDS,+,rpmG
81940,82170,mature_transcript,+,cspA
82014,82220,CDS,+,cspA
82234,83121,CDS,-,dapA
83674,83913,pseudogene,-,prfB
84628,84921,CDS,-,fdx_2
85496,85813,CDS,-,erpA_2
85801,86196,CDS,-,iscU
86183,87337,CDS,-,iscS
87352,88347,CDS,-,TPFVIR_00104
88325,88684,pseudogene,-,aceE
89843,89916,tRNA,-,trnM
90181,91026,CDS,-,hisZ
91005,92213,CDS,-,der
92604,93479,CDS,-,rlmN
93517,93774,CDS,-,ndk
93841,94938,CDS,-,dnaX
94923,95144,CDS,-,ssb
95461,95532,tRNA,-,trnX
95512,95886,CDS,-,sspB
95891,96487,CDS,-,hisE
96534,97283,CDS,-,hisF
97290,98024,CDS,-,hisA
98012,98623,CDS,-,hisH
98604,99197,CDS,-,hisB
99242,99895,CDS,-,hisG
99849,100826,CDS,-,aroB
100943,101458,CDS,-,aroK
101458,101745,CDS,-,rplQ
101742,102407,CDS,-,rpoA
102401,103009,CDS,-,rpsD
103011,103406,CDS,-,rpsK
103403,103765,CDS,-,rpsM
103768,103884,CDS,-,rpmJ
103889,104188,CDS,-,infA
104234,104647,CDS,-,rplO
104617,104817,CDS,-,rpmD
104814,105284,CDS,-,rpsE
105281,105595,CDS,-,rplR
105592,106032,CDS,-,rplF
106145,106552,CDS,-,rpsH
106556,106861,CDS,-,rpsN
106861,107433,CDS,-,rplE
107430,107798,CDS,-,rplN
107795,108001,CDS,-,rpsQ
108012,108242,CDS,-,rpmC
108233,108637,CDS,-,rplP
108621,109298,CDS,-,rpsC
109262,109645,CDS,-,rplV
109651,109941,CDS,-,rpsS
109934,110695,CDS,-,rplB
110671,110928,CDS,-,rplW
110907,111518,CDS,-,rplD
111487,112098,CDS,-,rplC
112105,112398,CDS,-,rpsJ
112408,113595,CDS,-,tufA
113614,115710,CDS,-,fusA
115712,116182,CDS,-,rpsG
116185,116565,CDS,-,rpsL
116309,120295,CDS,-,rpoC
120337,124209,CDS,-,rpoB
124206,124571,CDS,-,rplL
124553,125068,CDS,-,rplJ
125119,125535,CDS,-,rplK
125596,125668,tRNA,-,trnG
125867,126059,pseudogene,-,rsmH_2
126063,126176,rRNA,-,rrf_2
126193,129059,rRNA,-,rrl_2
129131,130665,rRNA,-,rrs_2
131009,131090,tRNA,-,trnL
131163,131450,CDS,-,rpsO_2
131532,131603,tRNA,-,trnF
131823,131892,tRNA,+,trnX
131912,132487,CDS,+,prs
132481,132930,CDS,+,rplY
133252,133496,pseudogene,-,mnmE
133945,134214,CDS,-,rnpA
134283,134417,CDS,-,rpmH
134462,135556,CDS,-,dnaN
137896,138831,CDS,+,talB
139805,140230,pseudogene,-,dapB
140470,141450,CDS,-,mdh
