497291,497365,tRNA,+,GEFVIR_00277
497791,497864,tRNA,-,GEFVIR_00278
498748,498835,tRNA,-,GEFVIR_00279
499657,499983,CDS,+,tusE
504900,505388,CDS,-,mreD
505366,506415,CDS,-,mreC
506463,507506,CDS,-,mreB
509904,510356,CDS,+,aroQ
510377,510823,CDS,+,accB
510835,512175,CDS,+,accC
513183,513479,CDS,+,fis
513687,513801,rRNA,-,GEFVIR_00288
513914,513986,tRNA,-,GEFVIR_00289
516271,518160,CDS,+,mnmG
520648,522015,CDS,-,mnmE
522114,523754,CDS,-,yidC
523773,524015,CDS,-,yidD
523982,524353,CDS,-,rnpA
524359,524502,CDS,-,rpmH
525799,526899,CDS,+,dnaN
526927,528021,CDS,+,recF
528038,530452,CDS,+,gyrB
534892,536466,CDS,+,pitA
539707,540324,CDS,+,sodA
541134,543203,CDS,-,glyS
543206,544126,CDS,-,glyQ
544603,545604,CDS,+,GEFVIR_00303
546480,546935,CDS,-,ibpB
547041,547454,CDS,-,ibpA
549716,549988,CDS,+,tusA
550648,550968,CDS,+,GEFVIR_00307
551315,551920,CDS,-,rsmD
552610,553617,CDS,+,ftsY
555177,556034,CDS,-,rpoH
556759,558285,CDS,+,rmuC
558748,559682,pseudogene,+,ygfZ
562472,563128,CDS,-,rpiA
564143,564964,CDS,-,mscS
565268,566344,CDS,-,fbaA
566437,567624,CDS,-,pgk
569268,570530,CDS,+,metK
572531,572935,CDS,+,yqgF
575650,576204,CDS,+,GEFVIR_00319
576742,577872,CDS,+,hemN
579238,580278,CDS,+,mutY
580332,580559,CDS,+,yggX
580655,580678,signal_peptide,+,Parent=GEFVIR_00323
580655,581728,CDS,+,mltC
583052,584077,CDS,+,murB
584074,585045,CDS,+,birA
587022,587096,tRNA,+,GEFVIR_00326
587103,587187,tRNA,+,GEFVIR_00327
587408,587482,tRNA,+,GEFVIR_00328
587487,587562,tRNA,+,GEFVIR_00329
587683,588867,CDS,+,tufA_2
590106,590417,CDS,+,rpsJ
590447,591079,CDS,+,rplC
591096,591701,CDS,+,rplD
591698,592000,CDS,+,rplW
592019,592840,CDS,+,rplB
592857,593135,CDS,+,rpsS
593151,593483,CDS,+,rplV
593503,594201,CDS,+,rpsC
594215,594625,CDS,+,rplP
594625,594828,CDS,+,rpmC
594821,595075,CDS,+,rpsQ
595253,595624,CDS,+,rplN
595635,595946,CDS,+,rplX
595961,596500,CDS,+,rplE
596517,596822,CDS,+,rpsN
596845,597237,CDS,+,rpsH
597251,597784,CDS,+,rplF
597793,598146,CDS,+,rplR
598161,598661,CDS,+,rpsE
598672,598848,CDS,+,rpmD
598852,599289,CDS,+,rplO
599293,600618,CDS,+,secY
600660,600776,CDS,+,rpmJ
600887,600955,mature_transcript,+,GEFVIR_00354
600923,601279,CDS,+,rpsM
601298,601687,CDS,+,rpsK
601721,602341,CDS,+,rpsD
602368,603357,CDS,+,rpoA
603407,603802,CDS,+,rplQ
604886,605689,CDS,-,thiD
609025,609588,CDS,-,speG
612165,613172,CDS,+,GEFVIR_00362
614073,614546,CDS,-,smg
615098,615592,CDS,+,def
615632,616582,CDS,+,fmt
618147,620231,CDS,-,recG
622150,622368,CDS,-,rpoZ
622423,623095,pseudogene,-,gmk
623452,623877,CDS,-,mhqR
625488,626351,CDS,-,GEFVIR_00371
626476,627195,CDS,+,rph
627906,628163,CDS,+,rpmB
628156,628323,CDS,+,rpmG
628705,628963,pseudogene,-,GEFVIR_0375
629182,630447,CDS,-,waaA
633253,634097,pseudogene,-,waaC
634581,634733,CDS,-,GEFVIR_00376
634882,635785,pseudogene,-,hldD
637403,637834,CDS,+,glpE
640271,641233,CDS,+,pfkA
641701,642474,CDS,-,tpiA
644520,645851,CDS,-,hslU
645844,646392,CDS,-,hslV
646580,646864,pseudogene,-,ftsN
647421,649616,CDS,-,priA
649804,650025,CDS,+,rpmE
658391,659920,rRNA,+,GEFVIR_00386
659997,660071,tRNA,+,GEFVIR_00387
660264,660339,tRNA,+,GEFVIR_00388
660661,663565,rRNA,+,GEFVIR_00389
663735,663812,tRNA,+,GEFVIR_00390
664283,666277,CDS,-,tktA
667508,669220,CDS,-,ptsI
669270,669527,CDS,-,ptsH
671278,673338,CDS,+,ligA
674182,675201,CDS,-,argI
676337,679192,CDS,-,valS
679201,679656,CDS,-,holC
681445,682542,CDS,+,lptF
682542,683615,CDS,+,lptG
684415,684498,tRNA,+,GEFVIR_00400
686671,687150,CDS,-,ptsN
688328,689053,CDS,-,lptB
689597,689626,signal_peptide,-,Parent=GEFVIR_00403
689069,689626,CDS,-,lptA
689607,690122,CDS,-,lptC
692276,692899,pseudogene,+,GEFVIR_0405
694715,694912,pseudogene,+,mlaC
695614,695880,CDS,+,bolA
695915,697102,pseudogene,+,murA
697483,698859,CDS,-,degQ
699069,699290,pseudogene,-,GEFVIR_0408
700697,701125,CDS,+,rplM
701152,701544,CDS,+,rpsI
704311,704883,CDS,-,osmY
705284,707316,pseudogene,-,lpoA
707335,708192,CDS,+,rsmI
708275,708653,mature_transcript,+,GEFVIR_00415
709821,710489,CDS,-,yqjA
712513,712587,tRNA,-,GEFVIR_00417
713197,715038,CDS,-,rpoD
715187,716935,CDS,-,dnaG
717065,717280,CDS,-,rpsU
717721,718761,CDS,+,tsaD
719487,719846,CDS,+,folB
719983,720804,CDS,+,uppP
721033,722256,CDS,-,cca
724139,725367,pseudogene,+,hldE
729375,730109,CDS,+,plsC
731377,732369,CDS,-,pgl
734248,735015,CDS,+,gpmA
735663,736376,CDS,+,ybhL
737454,738212,CDS,-,kdsB
738608,739630,CDS,-,lpxK
739627,741375,CDS,-,msbA
742931,743215,CDS,-,ihfB
743281,744957,CDS,-,rpsA
745073,745756,CDS,-,cmk
746885,747970,CDS,-,serC
751016,752308,CDS,-,serS
753489,753512,signal_peptide,-,Parent=GEFVIR_00438
752895,753512,CDS,-,lolA
757233,758195,CDS,+,trxB
758535,760271,CDS,+,cydD
760300,762042,CDS,+,yheH
762642,762860,CDS,+,infA
763540,764940,CDS,-,asnS
769756,770274,CDS,-,fabA
773590,775242,CDS,+,pgi
775802,778264,CDS,-,plsB
780504,781005,pseudogene,-,GEFVIR_0447
781519,782550,CDS,+,dusC
784561,785967,CDS,+,dnaB
787305,787835,CDS,+,ssb
789435,789983,CDS,-,hemG
791000,791695,CDS,-,fre
799055,800152,CDS,+,prfB
800162,801688,CDS,+,lysS
803054,804313,CDS,-,rho
804707,805033,CDS,-,trxA
806817,807053,CDS,-,GEFVIR_00457
807301,808093,pseudogene,+,hdfR
813588,814511,CDS,-,htrB
815749,816729,CDS,+,moeZ
817222,820356,CDS,-,rne
820913,821869,CDS,+,rluC
822957,823127,CDS,+,rpmF
823959,824912,CDS,+,fabH
824929,825858,CDS,+,fabD
825873,826607,CDS,+,fabG
826760,826993,CDS,+,acpP
827642,828667,CDS,+,pabC
829213,830211,CDS,+,holB
830228,831004,CDS,+,ycfH
832600,832947,CDS,+,GEFVIR_00470
835051,836163,CDS,+,mnmA
836240,836685,pseudogene,+,purB
837493,838728,CDS,-,lolE
838728,839432,CDS,-,lolD
839425,840627,CDS,-,lolC
840836,844285,CDS,+,mfd
845373,846683,CDS,-,ndh
848688,849143,CDS,+,dksA
849863,851179,CDS,+,pcnB
851179,851697,CDS,+,folK
851949,852737,CDS,+,panB
854983,856410,CDS,-,lpdA
856611,858059,CDS,-,aceF
858075,860747,CDS,-,aceE
862088,864802,CDS,-,secA
865132,865461,CDS,+,GEFVIR_00485
865729,866646,CDS,-,lpxC
866757,867920,CDS,-,ftsZ
867992,869263,CDS,-,ftsA
869287,870063,CDS,-,ftsQ
871557,872633,CDS,-,murG
872621,873814,CDS,-,ftsW
874822,875907,CDS,-,mraY
875901,877268,CDS,-,murF
877265,878752,CDS,-,murE
878752,880509,CDS,-,ftsI
880532,880852,CDS,-,ftsL
880849,881796,CDS,-,rsmH
886669,887115,mature_transcript,+,GEFVIR_00498
886848,887057,CDS,+,cspE
887300,888247,CDS,-,lipA
888442,889107,CDS,-,lipB
889122,889385,CDS,-,GEFVIR_00502
891576,892697,CDS,-,mrdB
892717,894609,CDS,-,spoVD
895784,896818,CDS,-,holA
896815,897399,CDS,-,lptE
897414,899996,CDS,-,leuS
902358,903902,CDS,-,lnt
904546,905010,CDS,-,ybeY
907923,907995,tRNA,-,GEFVIR_00510
908007,908082,tRNA,-,GEFVIR_00511
908128,908199,tRNA,-,GEFVIR_00512
908221,908303,tRNA,-,GEFVIR_00513
910350,912005,CDS,+,glnS
912250,912765,CDS,-,fldA
916468,916817,pseudogene,+,sucB
917305,918471,CDS,+,sucC
918471,919343,CDS,+,sucD
920026,921591,CDS,+,cydA
921616,922755,CDS,+,cydB
922774,922887,CDS,+,cydX
925588,926827,pseudogene,+,tolB
926867,927385,CDS,+,pal
928952,929500,CDS,+,pgsA
930021,930094,tRNA,+,GEFVIR_00523
930110,930194,tRNA,+,GEFVIR_00524
930989,931471,CDS,-,smpB
933166,933756,CDS,+,grpE
933991,934674,CDS,-,ung
