73482,73967,CDS,+,mlaD
74105,74125,signal_peptide,+,Parent=XETPER_00075
74105,74740,CDS,+,mlaC
74733,75056,CDS,+,mlaB
75232,75486,CDS,+,XETPER_00077
75549,76808,CDS,+,murA
78192,78215,signal_peptide,-,Parent=XETPER_00079
76839,78215,CDS,-,degQ
79034,79462,CDS,+,rplM
79479,79871,CDS,+,rpsI
80095,80739,CDS,+,sspA
80748,81209,CDS,+,sspB
81230,83026,CDS,-,deaD_2
83329,85413,CDS,-,pnp
85615,85884,CDS,-,rpsO
85828,85945,mature_transcript,-,XETPER_00087
86015,86941,CDS,-,truB
86941,87315,CDS,-,rbfA
87385,90075,CDS,-,infB
90125,91612,CDS,-,XETPER_00091
91935,92021,tRNA,-,XETPER_00092
92067,92393,CDS,-,secG
92814,94766,CDS,-,ftsH
94823,95452,CDS,-,rlmE
95727,96200,CDS,-,greA
96611,97645,CDS,-,obg
97877,98137,CDS,-,rpmA
98153,98479,CDS,-,rplU
99276,100628,CDS,+,mntH
100765,101730,CDS,-,msbB
101859,103190,CDS,-,mepM
103834,104184,CDS,-,rplS
104255,105010,CDS,-,trmD
105051,105572,pseudogene,-,rimM
105627,105878,CDS,-,rpsP
106012,107370,CDS,-,ffh
107696,107914,pseudogene,-,XETPER_00602
108113,108189,tRNA,-,XETPER_00108
108197,108289,tRNA,-,XETPER_00109
108729,111362,CDS,-,alaS
111615,112655,CDS,-,recA
113304,115898,CDS,+,mutS
116843,116866,signal_peptide,-,Parent=XETPER_00113
115910,116866,CDS,-,nlpD
117484,117765,CDS,-,ftsB
118164,119465,CDS,-,eno
119486,121123,CDS,-,pyrG
121256,122019,pseudogene,-,relA
122743,123084,CDS,-,erpA
123320,123778,CDS,+,dksA
124222,125553,CDS,+,pcnB
125696,125785,tRNA,-,XETPER_00121
126258,127616,CDS,+,pssA
127772,128374,CDS,-,tsaA
128794,129864,CDS,+,queA
129925,131049,CDS,+,tgt
131050,131385,CDS,+,XETPER_00126
131448,133274,CDS,+,secD
133294,134217,CDS,+,secF
134360,134830,CDS,+,ribH
134832,135278,CDS,+,nusB
135382,135789,CDS,+,pgpA
135818,136180,CDS,-,rplQ
136232,137221,CDS,-,rpoA
137268,137894,CDS,-,rpsD
137927,138316,CDS,-,rpsK
138333,138689,CDS,-,rpsM
138657,138770,mature_transcript,-,XETPER_00137
138851,138967,CDS,-,rpmJ
138998,140329,CDS,-,secY
140339,140773,CDS,-,rplO
140779,140958,CDS,-,rpmD
140969,141469,CDS,-,rpsE
141498,141851,CDS,-,rplR
141857,142390,CDS,-,rplF
142404,142796,CDS,-,rpsH
142847,143152,CDS,-,rpsN
143160,143696,CDS,-,rplE
143714,144028,CDS,-,rplX
144043,144411,CDS,-,rplN
144658,144918,CDS,-,rpsQ
144918,145109,CDS,-,rpmC
145109,145519,CDS,-,rplP
145532,146230,CDS,-,rpsC
146248,146580,CDS,-,rplV
146587,146877,CDS,-,rpsS
146898,147722,CDS,-,rplB
147740,148042,CDS,-,rplW
148039,148647,CDS,-,rplD
148664,149263,CDS,-,rplC
149363,149674,CDS,-,rpsJ
150084,150159,tRNA,-,XETPER_00161
150481,151215,CDS,-,plsC
152186,153520,CDS,+,argG
153663,155036,CDS,+,XETPER_00164
155117,155737,CDS,-,hisE
155774,156514,CDS,-,hisA
156762,157820,CDS,-,hisB
158085,158984,CDS,-,hisG
159826,159912,tRNA,-,XETPER_00169
160144,160854,CDS,-,bamD
160984,161949,CDS,+,rluD
162264,164837,CDS,+,clpB
164879,165829,CDS,-,corA
166024,168126,CDS,-,uvrD
168405,169778,CDS,-,mnmE
169871,171523,CDS,-,yidC
171650,171751,CDS,-,XETPER_00177
171715,172074,CDS,-,rnpA
172091,172234,CDS,-,rpmH
172625,174031,CDS,+,dnaA
174034,175131,CDS,+,dnaN
175471,177882,CDS,+,gyrB
178266,179372,CDS,+,asd
179700,180134,CDS,+,slyA
180339,181610,CDS,+,tyrS
181643,183124,CDS,-,dtpA
183296,183368,tRNA,-,XETPER_00187
183408,183483,tRNA,-,XETPER_00188
183811,185220,CDS,+,gltX
185305,185380,tRNA,+,XETPER_00190
185407,185958,CDS,-,pgsA
187370,187393,signal_peptide,-,Parent=XETPER_00192
186269,187393,CDS,-,ompC
187828,189279,CDS,+,guaB
189394,190974,CDS,+,guaA
191061,191136,tRNA,-,XETPER_00195
191557,192480,CDS,+,htrB
192494,192796,CDS,-,XETPER_00197
192508,192584,tRNA,-,XETPER_00198
192617,192703,tRNA,-,XETPER_00199
192718,192793,tRNA,-,XETPER_00200
192856,192932,tRNA,-,XETPER_00201
193263,194522,CDS,-,XETPER_00202
194708,195034,CDS,-,trxA
195658,196119,CDS,-,XETPER_00204
196761,196836,tRNA,+,XETPER_00205
196875,197948,CDS,-,mltC
197998,198264,CDS,-,yggX
198613,199362,CDS,+,trmB
199590,200624,CDS,-,hemN
200865,201416,CDS,-,XETPER_00210
202053,203489,CDS,-,hldE
203742,204989,CDS,+,cca
205576,206265,CDS,+,yycF
206262,207674,CDS,+,cpxA
207944,208963,CDS,-,gpsA
209375,209815,CDS,-,glpE_1
210122,211234,CDS,+,envC
211478,212404,CDS,+,hldD
212439,213467,CDS,+,rfaF
213479,214453,CDS,+,rfaC
214853,215341,CDS,+,rppH
215785,216714,CDS,+,lgt
216721,217026,pseudogene,+,thyA
217372,219300,CDS,+,thrS
219382,219843,CDS,+,infC
219935,220132,CDS,+,rpmI
220182,220538,CDS,+,rplT
220649,221641,CDS,+,pheS
221655,224048,CDS,+,pheT
224053,224355,CDS,+,ihfA
224771,225136,CDS,+,iscA
225151,226647,CDS,+,sufB
226715,227464,CDS,+,sufC
227436,228731,CDS,+,sufD
228728,229951,CDS,+,sufS
229973,230404,CDS,+,sufE
230541,231953,CDS,-,pykF
231961,232093,mature_transcript,+,XETPER_00238
232055,232131,tRNA,-,XETPER_00239
232737,233345,CDS,+,ribC
233717,234067,CDS,+,grxD
234150,234812,CDS,-,rnt
234924,236219,CDS,-,serS
237013,237036,signal_peptide,-,Parent=XETPER_00244
236413,237036,CDS,-,lolA
237141,237679,pseudogene,-,ftsK
237943,238911,CDS,+,trxB
239226,241007,CDS,+,cydD
241010,242752,CDS,+,msbA_1
243065,243283,CDS,+,infA
243693,244601,CDS,+,XETPER_00249
244799,245317,CDS,-,pal
245360,245482,pseudogene,-,tolB
435190,435339,pseudogene,-,folA
245753,245878,CDS,-,cydX
245906,247045,CDS,-,cydB
247076,248629,CDS,-,cydA
248736,249608,CDS,-,sucD
249608,250774,CDS,-,sucC
251734,253014,CDS,+,gltA
253324,254067,CDS,-,ybgI
254136,254714,CDS,-,osmY
254948,256810,CDS,-,lpoA
257238,257604,mature_transcript,+,XETPER_00260
257763,258455,CDS,-,yqjA
258905,258978,tRNA,-,XETPER_00262
259182,259940,CDS,+,mlaA
260128,260667,CDS,+,sixA
261729,262940,CDS,+,fabB
263478,264332,CDS,+,truA
264586,265452,CDS,+,accD
265860,266354,CDS,+,cvpA
266378,268534,CDS,-,pta
268614,269819,CDS,-,ackA
270278,271408,CDS,-,nrdB
271460,273742,CDS,-,nrdA
274227,276803,CDS,+,gyrA
276806,277093,CDS,-,rplY
277257,278390,CDS,+,mnmA
278458,279828,CDS,+,purB
280066,281307,CDS,-,lolE
281307,281993,CDS,-,lolD
281986,283188,CDS,-,lolC
283388,286834,CDS,+,mfd
286932,288236,CDS,-,ndh
288531,288878,CDS,-,XETPER_00282
289109,289915,CDS,-,ycfH
289937,290965,CDS,-,holB
290932,291600,CDS,-,tmk
291602,292603,CDS,-,XETPER_00286
293207,293443,CDS,-,acpP
293600,294334,CDS,-,fabG
294331,295278,CDS,-,fabD
295565,295738,CDS,-,rpmF
296232,297194,CDS,-,rluC
297778,300309,CDS,+,rne
300469,301521,CDS,+,pyrC
301578,302558,CDS,-,glpE_2
302751,302826,tRNA,-,XETPER_00295
303050,304483,CDS,-,ppiD
304732,307092,CDS,-,lon
307289,308563,CDS,-,clpX
308694,309338,CDS,-,clpP
309730,312267,CDS,-,mrcA
312769,313629,CDS,-,rpoH
313792,315135,CDS,-,ftsY
315231,315815,CDS,+,rsmD
316064,316318,CDS,-,tusA
316511,317578,CDS,-,lptG
317578,318729,CDS,-,lptF
318889,320403,CDS,+,pepA
320464,320916,CDS,+,holC
320913,323789,CDS,+,valS
324246,325247,CDS,+,argI
325504,326436,CDS,+,pyrB
326645,327496,CDS,-,kdsA
327632,328477,CDS,-,prmC
328477,329559,CDS,-,prfA
329982,330014,signal_peptide,+,Parent=XETPER_00315
329982,330611,CDS,+,lolB
330879,331826,CDS,+,prs
331920,332504,CDS,+,pth
332589,333680,CDS,+,ychF
333763,333837,tRNA,+,XETPER_00319
333956,334975,CDS,-,tsaD
335377,335592,CDS,+,rpsU
335644,337443,CDS,+,dnaG
337538,339385,CDS,+,rpoD
339542,339615,tRNA,+,XETPER_00324
339776,340960,CDS,-,tufA
341061,341136,tRNA,-,XETPER_00326
341150,341224,tRNA,-,XETPER_00327
341330,341414,tRNA,-,XETPER_00328
341423,341498,tRNA,-,XETPER_00329
341661,342620,CDS,-,birA
342617,343669,CDS,-,murB
344208,346259,CDS,+,prlC
346253,347014,CDS,+,rsmJ
347047,348636,CDS,-,pitA
348662,348880,CDS,-,XETPER_00335
348956,349915,CDS,-,accA
350188,353412,CDS,-,dnaE
353686,354843,CDS,-,lpxB
354840,355628,CDS,-,lpxA
355633,356088,CDS,-,fabZ
356217,357263,CDS,-,lpxD
357750,357776,signal_peptide,-,Parent=XETPER_00342
357267,357776,CDS,-,skp
357896,360313,CDS,-,bamA
360346,361704,CDS,-,rseP
361727,362599,CDS,-,cdsA
362608,363372,CDS,-,ispU
363819,364376,CDS,-,frr
364438,365271,CDS,-,pyrH
365295,366125,CDS,-,tsf
366238,366963,CDS,-,rpsB
366988,367081,mature_transcript,-,XETPER_00351
367305,368087,CDS,+,map
368241,368759,CDS,-,fabA
368829,370574,CDS,-,lon1
370783,371100,CDS,-,hspQ
371311,371637,CDS,-,tusE
371736,372398,CDS,-,yccA
372726,372813,tRNA,+,XETPER_00358
372843,373418,CDS,-,ydjM
373500,374030,CDS,-,hpt
374142,376739,CDS,-,acnB
377105,378541,CDS,-,lpdA
378730,380364,CDS,-,aceF
380375,383062,CDS,-,aceE
383764,386463,CDS,-,secA
387009,387530,CDS,+,XETPER_00366
387590,388519,CDS,-,lpxC
388648,389820,CDS,-,ftsZ
389885,391141,CDS,-,ftsA
391141,391971,CDS,-,ftsQ
392016,393479,CDS,-,murC
393542,394615,CDS,-,murG
394615,395733,CDS,-,ftsW
395921,397042,CDS,-,murD
397045,398130,CDS,-,mraY
398111,399490,CDS,-,murF
399493,400983,CDS,-,murE
400980,402758,CDS,-,ftsI
402784,403104,CDS,-,ftsL
403101,404042,CDS,-,rsmH
404842,405924,CDS,+,leuB
405953,407353,CDS,+,leuC
407384,407989,CDS,+,leuD1
408808,408831,signal_peptide,-,Parent=XETPER_00385
408085,408831,CDS,-,ylpA
409430,410149,CDS,-,XETPER_00386
410254,411204,CDS,-,fmt
411231,411767,CDS,-,def
411971,412046,tRNA,-,XETPER_00389
412497,413492,CDS,-,XETPER_00390
414057,415016,CDS,-,lipA
415235,415933,CDS,-,lipB
415890,416153,CDS,-,XETPER_00393
416515,417627,CDS,-,mrdB
417630,419537,CDS,-,spoVD
419603,419719,CDS,-,XETPER_00396
420096,421154,CDS,-,holA
421740,421766,signal_peptide,-,Parent=XETPER_00398
421203,421766,CDS,-,lptE
421781,424363,CDS,-,leuS
424482,426071,CDS,-,lnt
426337,426798,CDS,-,ybeY
427431,428003,CDS,+,nfuA
428343,428855,CDS,+,ssb
429363,429389,signal_peptide,+,Parent=XETPER_00404
429363,431693,CDS,+,lptD
431687,431713,signal_peptide,+,Parent=XETPER_00405
431687,432991,CDS,+,surA
433201,434133,CDS,+,rsmA
434169,434996,CDS,+,apaH
435407,438631,CDS,-,carB
438633,439787,CDS,-,carA
439910,440731,CDS,-,dapB
440834,441364,CDS,-,lspA
441364,444180,CDS,-,ileS
444771,445034,CDS,+,rpsT
445066,446187,CDS,-,dnaJ
446300,448213,CDS,-,dnaK
448521,449804,CDS,-,thrC
449817,450764,CDS,-,thrB
451166,451804,CDS,-,pspA
452285,453061,pseudogene,+,recC
453400,453473,tRNA,-,XETPER_00420
453690,455171,CDS,-,lysS
455234,456247,CDS,-,prfB
458482,459474,CDS,+,ygfZ
459664,459993,CDS,+,zapA
460257,460913,CDS,-,rpiA
461218,462294,CDS,-,fbaA
462402,463568,CDS,-,pgk
464433,464506,tRNA,-,XETPER_00429
464630,465493,CDS,+,folD
465536,466921,CDS,-,cysS
467213,467938,CDS,+,lpxH
468165,470411,CDS,-,icd
470547,471512,CDS,-,hemH
471559,472206,CDS,-,adk
472331,474244,CDS,-,htpG
474380,474709,CDS,-,ybaB
475255,476385,CDS,-,dnaX
476697,476900,CDS,+,ymoA
476936,477033,mature_transcript,-,XETPER_00440
476937,477034,mature_transcript,-,XETPER_00441
477571,479460,CDS,+,mnmG
479869,481584,CDS,-,ptsI
481648,481902,CDS,-,ptsH
482642,484474,CDS,+,ligA
484494,485498,CDS,-,trpS
485532,486215,CDS,-,rpe
486475,486999,CDS,-,aroK
487284,487718,CDS,-,holD
488310,488394,tRNA,-,XETPER_00450
488587,490389,CDS,+,metG
490582,491799,CDS,+,sauU
492104,492475,CDS,+,tusD
492480,492842,CDS,+,dsrF
492857,493144,CDS,+,tusB
493305,493679,CDS,+,rpsL
493735,494205,CDS,+,rpsG
494244,494333,CDS,+,XETPER_00458
494299,496404,CDS,+,fusA
496426,496665,CDS,+,XETPER_00460
496784,497167,CDS,+,secE
497167,497712,CDS,+,XETPER_00462
497804,498235,CDS,+,rplK
498238,498942,CDS,+,rplA
499126,499638,CDS,+,rplJ
499704,500072,CDS,+,rplL
500466,504500,CDS,+,rpoB
504500,508810,CDS,+,rpoC
508877,509620,CDS,-,rph
509735,510598,CDS,+,XETPER_00470
511336,511410,tRNA,+,XETPER_00471
511928,512407,CDS,+,tsaE
512410,514062,CDS,+,amiB
514083,516089,CDS,+,mutL
516082,517011,CDS,+,miaA
517133,517366,CDS,+,hfq
517475,518722,CDS,+,hflK
518722,519741,CDS,+,hflC
519953,521251,CDS,+,purA
521452,523779,CDS,+,rnr
523949,524689,CDS,+,rlmB
524961,525362,CDS,+,rpsF
525372,525695,CDS,+,priB
525700,525927,CDS,+,rpsR
525986,526444,CDS,+,rplI
526515,527045,CDS,-,ppa
527398,528066,CDS,+,minC
528087,528899,CDS,+,minD
528907,529176,CDS,+,minE
529295,529999,CDS,-,tsaB
530277,530474,CDS,-,XETPER_00491
530774,532045,CDS,-,corC
532584,533543,CDS,+,manX
533593,534393,CDS,+,manY
534409,535257,CDS,+,manZ
535420,535862,mature_transcript,-,XETPER_00496
535484,535693,CDS,-,cspC
535656,535838,CDS,-,XETPER_00498
536403,537317,CDS,+,glyQ
537317,539392,CDS,+,glyS
539456,540073,CDS,-,sodA
540399,541919,CDS,+,murJ
542041,543771,CDS,-,argS
544235,546085,CDS,+,ilvD
546198,547676,CDS,+,ilvC
547891,548853,CDS,+,pfkA
548904,549671,CDS,-,tpiA
549803,550549,CDS,-,fpr
550780,552114,CDS,-,hslU
552125,552655,CDS,-,hslV
553009,553197,CDS,-,ftsN
553406,555604,CDS,-,priA
555818,556033,CDS,+,rpmE
556201,557577,CDS,+,argH
557631,558218,CDS,-,efp
558326,559966,CDS,-,groL
560030,560323,CDS,-,groS
560773,560848,tRNA,+,XETPER_00518
561041,563860,CDS,+,polA
563920,564543,CDS,-,engB
565041,566858,CDS,+,typA
567128,567903,pseudogene,+,XETPER_00522
568000,570084,CDS,-,recG
570526,571568,pseudogene,-,relA
571647,571853,CDS,-,rpoZ
571919,572545,CDS,-,gmk
573131,574420,CDS,+,aroA
574478,575161,CDS,+,cmk
575358,577049,CDS,+,rpsA
577111,577395,CDS,+,ihfB
577612,579360,CDS,+,msbA_2
579357,580364,CDS,+,lpxK
580411,580593,CDS,+,XETPER_00534
580600,581382,CDS,+,kdsB
581449,582852,CDS,-,asnS
583306,584316,CDS,+,pyrD
584504,585949,CDS,-,XETPER_00538
586022,589855,CDS,-,XETPER_00539
590208,590699,CDS,-,mreD
590756,590890,CDS,+,XETPER_00541
590869,591792,CDS,-,mreC
591849,592892,CDS,-,mreB
594142,594594,CDS,+,aroQ
594625,595074,CDS,+,accB
595086,596435,CDS,+,accC
596743,598389,CDS,-,pgm
598772,599302,CDS,+,fldA
599565,599649,tRNA,+,XETPER_00549
599681,599755,tRNA,+,XETPER_00550
599791,599865,tRNA,+,XETPER_00551
599874,599948,tRNA,+,XETPER_00552
599996,600493,CDS,-,ftnA
600934,602130,CDS,-,tyrB
602322,603719,CDS,-,dnaB
603878,604894,CDS,-,dus
605460,605912,CDS,+,zur
606303,608768,CDS,+,plsB
608908,610551,CDS,-,pgi
610753,611289,CDS,-,orn
611428,612306,CDS,+,psd
612736,614283,rRNA,+,XETPER_00562
614358,614434,tRNA,+,XETPER_00564
614466,614538,tRNA,+,XETPER_00565
614684,617640,rRNA,+,XETPER_00566
617703,617812,rRNA,+,XETPER_00568
617836,619275,CDS,-,der
620430,620453,signal_peptide,-,Parent=XETPER_00570
619272,620453,CDS,-,bamB
620464,620982,CDS,-,XETPER_00571
620997,622289,CDS,-,hisS
623153,624307,CDS,-,rlmN
625102,625587,CDS,-,smpB
625775,626113,CDS,-,bamE
626567,627178,CDS,+,grpE
627280,627978,CDS,-,ung
