139155,139230,tRNA,+,FVIR_RS00375
144195,145259,CDS,+,queA
145463,146602,CDS,+,FVIR_RS00385
146615,146947,CDS,+,FVIR_RS00390
148389,148859,CDS,+,FVIR_RS00395
148875,149300,CDS,+,FVIR_RS00400
149905,150396,CDS,+,FVIR_RS00405
151334,153202,CDS,-,FVIR_RS00410
160090,160713,CDS,+,clpP
160860,162137,CDS,+,clpX
162348,164708,CDS,+,FVIR_RS00425
165116,166987,CDS,+,FVIR_RS00430
167505,168200,CDS,-,FVIR_RS00435
169039,169135,ncRNA,-,ffs
170717,172819,CDS,+,FVIR_RS00445
172879,173208,CDS,+,FVIR_RS00450
173208,173813,CDS,+,FVIR_RS00455
174316,174963,CDS,+,FVIR_RS00460
175409,176395,CDS,+,FVIR_RS00465
176711,177430,CDS,-,FVIR_RS00470
178184,179560,CDS,+,FVIR_RS00475
179850,180713,CDS,-,FVIR_RS00480
180894,180970,tRNA,+,FVIR_RS00485
182814,185600,CDS,+,FVIR_RS00490
185996,186622,CDS,-,FVIR_RS00495
190282,192087,CDS,+,typA
192288,193394,CDS,-,FVIR_RS00505
193519,194100,CDS,-,FVIR_RS00510
194300,195241,CDS,-,FVIR_RS00515
195940,196543,pseudogene,-,lolB
195940,196543,CDS,-,lolB
197923,199005,CDS,+,prfA
199005,199862,CDS,+,prmC
199993,200844,CDS,+,FVIR_RS00535
205989,207911,CDS,+,FVIR_RS00540
207915,208454,CDS,+,FVIR_RS00545
208541,208738,CDS,+,FVIR_RS00550
208792,209148,CDS,+,FVIR_RS00555
209465,210448,CDS,+,FVIR_RS00560
210464,212851,CDS,+,FVIR_RS00565
212856,213158,CDS,+,ihfA
216320,216706,CDS,+,FVIR_RS00575
216712,218217,CDS,+,FVIR_RS00580
218280,219017,CDS,+,FVIR_RS00585
219001,220272,CDS,+,FVIR_RS00590
220284,221507,CDS,+,FVIR_RS00595
221551,221967,CDS,+,FVIR_RS00600
222358,223770,CDS,-,FVIR_RS00605
224036,224112,tRNA,-,FVIR_RS00610
226360,226695,CDS,+,grxD
226842,227546,CDS,-,FVIR_RS00620
230987,232264,CDS,+,FVIR_RS00625
234100,234735,CDS,-,nth
239260,240108,CDS,-,FVIR_RS00635
240116,240922,CDS,-,FVIR_RS00640
241008,241970,CDS,-,FVIR_RS00645
242560,244113,CDS,+,FVIR_RS00650
247799,248500,CDS,+,tsaB
249903,250169,CDS,-,FVIR_RS00660
250173,250985,CDS,-,minD
251000,251686,CDS,-,FVIR_RS00670
252662,253177,CDS,-,FVIR_RS00675
253963,255699,CDS,-,FVIR_RS00680
256694,257707,CDS,-,gap
258181,258987,CDS,-,FVIR_RS00690
261294,261701,CDS,-,FVIR_RS00695
263154,264614,CDS,-,cls
265615,266367,CDS,+,FVIR_RS00705
267171,267977,CDS,-,FVIR_RS00710
267977,269167,CDS,-,trpB
269201,270565,CDS,-,FVIR_RS00720
270573,271580,CDS,-,trpD
271595,272173,CDS,-,FVIR_RS00730
272173,273735,CDS,-,FVIR_RS00735
274626,275459,CDS,+,FVIR_RS00740
276286,277347,CDS,+,FVIR_RS00745
278099,280711,CDS,+,topA
282600,283400,CDS,-,FVIR_RS00755
286292,289813,CDS,-,nifJ
291617,293686,CDS,-,FVIR_RS00765
294154,295626,CDS,-,zwf
295817,296779,CDS,-,msbB
296846,298180,CDS,-,FVIR_RS00780
298193,299170,CDS,-,FVIR_RS00785
299243,300004,CDS,+,FVIR_RS00790
299997,300782,CDS,+,FVIR_RS00795
300866,301882,CDS,-,FVIR_RS00800
301891,302508,CDS,-,FVIR_RS00805
302617,303138,CDS,-,FVIR_RS00810
303178,303924,CDS,-,FVIR_RS00815
304382,306166,CDS,-,FVIR_RS00820
307805,308542,CDS,+,FVIR_RS00825
308545,309516,CDS,+,FVIR_RS00830
309931,311661,CDS,+,FVIR_RS00835
311816,313348,CDS,-,mviN
314415,314501,tRNA,+,FVIR_RS00845
318247,319215,CDS,-,FVIR_RS00850
320543,320728,CDS,+,FVIR_RS00855
322980,324386,CDS,-,FVIR_RS00860
326750,328423,CDS,-,FVIR_RS00865
332914,333201,CDS,+,FVIR_RS00870
334111,334184,tRNA,+,FVIR_RS00875
334629,335747,CDS,-,FVIR_RS00880
337031,339622,CDS,-,FVIR_RS00885
346389,347591,CDS,+,FVIR_RS00890
347665,349785,CDS,+,FVIR_RS00895
352331,353587,CDS,-,FVIR_RS00900
353744,354610,CDS,-,FVIR_RS00905
355323,356108,CDS,-,FVIR_RS00910
356419,357552,CDS,-,FVIR_RS00915
358658,359869,CDS,-,FVIR_RS00920
360613,361545,CDS,-,FVIR_RS00925
361548,361763,CDS,-,FVIR_RS00930
361773,362249,CDS,-,sixA
365106,365180,tRNA,+,FVIR_RS00940
365968,366040,tRNA,-,FVIR_RS00945
366148,367575,CDS,-,FVIR_RS00950
367816,367888,tRNA,+,FVIR_RS00955
367910,367982,tRNA,+,FVIR_RS00960
368612,369967,CDS,+,FVIR_RS00965
370136,372712,CDS,-,FVIR_RS00970
373415,374395,CDS,-,FVIR_RS00975
374485,375222,CDS,+,FVIR_RS00980
376188,376544,CDS,-,rplS
376609,377364,CDS,-,trmD
377405,377953,CDS,-,rimM
377972,378220,CDS,-,FVIR_RS01000
378325,379692,CDS,-,FVIR_RS01005
381226,381302,tRNA,-,FVIR_RS01010
381311,381403,tRNA,-,FVIR_RS01015
381853,384486,CDS,-,FVIR_RS01020
384640,385092,CDS,-,FVIR_RS01025
385159,386226,CDS,-,recA
389798,392377,CDS,+,mutS
393387,394442,CDS,-,FVIR_RS01040
396093,396395,CDS,-,FVIR_RS01045
398546,398908,CDS,+,queD
399075,399749,CDS,-,FVIR_RS01055
399854,401155,CDS,-,FVIR_RS01060
401215,402873,CDS,-,pyrG
403606,403950,CDS,-,FVIR_RS01070
405833,406396,CDS,+,FVIR_RS01075
406938,407132,CDS,+,FVIR_RS01080
408807,408882,tRNA,+,FVIR_RS01085
410487,411326,CDS,-,FVIR_RS01090
411507,413858,CDS,+,FVIR_RS01095
413922,415205,CDS,+,FVIR_RS01100
415195,416187,CDS,+,pdxA
416180,416998,CDS,+,ksgA
417210,418058,CDS,+,FVIR_RS01115
418404,421625,CDS,-,carB
421627,422820,CDS,-,FVIR_RS01125
423222,424043,CDS,-,FVIR_RS01130
425499,426011,CDS,-,lspA
426011,428827,CDS,-,FVIR_RS01140
429975,430238,CDS,+,FVIR_RS01145
431249,433162,CDS,+,FVIR_RS01150
433278,434417,CDS,+,dnaJ
437516,437926,CDS,-,FVIR_RS01160
438628,440436,CDS,-,FVIR_RS01165
441372,443462,CDS,-,pnp
443720,443989,CDS,-,FVIR_RS01175
444109,445050,CDS,-,FVIR_RS01180
445122,445478,CDS,-,FVIR_RS01185
445542,448202,CDS,-,FVIR_RS01190
448228,449727,CDS,-,nusA
450358,450441,tRNA,-,FVIR_RS01200
450511,450843,CDS,-,FVIR_RS01205
452075,452920,CDS,-,FVIR_RS01210
453134,454948,pseudogene,-,FVIR_RS01215
453134,454948,CDS,-,FVIR_RS01215
454995,455624,CDS,-,FVIR_RS01220
456119,456595,CDS,-,FVIR_RS01225
457948,459025,pseudogene,-,obgE
457948,459025,CDS,-,obgE
459248,459505,CDS,-,FVIR_RS01235
459521,459832,CDS,-,rplU
461187,462557,CDS,-,mpl
463373,463897,CDS,+,FVIR_RS01250
465607,466059,CDS,-,FVIR_RS01255
466098,466325,CDS,-,rpsR
466330,466647,CDS,-,FVIR_RS01265
466654,467049,CDS,-,FVIR_RS01270
468133,468870,CDS,-,FVIR_RS01275
469255,471501,CDS,-,FVIR_RS01280
473038,474036,CDS,-,FVIR_RS01285
474040,475251,CDS,-,hflK
476375,476680,CDS,-,FVIR_RS01295
476787,477728,CDS,-,FVIR_RS01300
479755,481500,CDS,-,FVIR_RS01305
481512,481976,CDS,-,FVIR_RS01310
485851,485925,tRNA,-,FVIR_RS01315
486065,486610,CDS,-,FVIR_RS01320
487490,488377,CDS,+,psd
489675,490652,CDS,-,FVIR_RS01330
491135,491701,CDS,-,efp
491734,492759,CDS,+,epmB
492952,494592,CDS,-,groL
494638,494931,CDS,-,groES
497292,497364,tRNA,+,FVIR_RS01355
497789,497864,tRNA,-,FVIR_RS01360
498747,498834,tRNA,-,FVIR_RS01365
499657,499983,CDS,+,FVIR_RS01370
504900,505388,CDS,-,mreD
505366,506415,CDS,-,FVIR_RS01380
506463,507506,CDS,-,FVIR_RS01385
508214,508399,CDS,-,FVIR_RS01390
509904,510356,CDS,+,aroQ
510377,510823,CDS,+,FVIR_RS01400
510835,512175,CDS,+,accC
513183,513479,CDS,+,FVIR_RS01410
513688,513803,rRNA,-,rrf
513914,513986,tRNA,-,FVIR_RS01420
516271,518160,CDS,+,FVIR_RS01425
520648,522015,CDS,-,FVIR_RS01430
522114,523754,CDS,-,FVIR_RS01435
523773,524015,CDS,-,yidD
523982,524338,CDS,-,FVIR_RS01445
524359,524502,CDS,-,rpmH
525799,526899,CDS,+,FVIR_RS01455
526927,528021,CDS,+,FVIR_RS01460
528038,530452,CDS,+,gyrB
534892,536466,CDS,+,FVIR_RS01470
539707,540324,CDS,+,FVIR_RS01475
541134,543203,CDS,-,FVIR_RS01480
543206,544126,CDS,-,glyQ
544603,545604,CDS,+,FVIR_RS01490
546480,546935,CDS,-,FVIR_RS01495
547041,547454,CDS,-,FVIR_RS01500
547449,547649,CDS,+,FVIR_RS01505
549716,549988,CDS,+,FVIR_RS01510
550648,550968,CDS,+,FVIR_RS01515
551315,551920,CDS,-,rsmD
552610,553617,CDS,+,FVIR_RS01525
555177,556034,CDS,-,rpoH
556759,558285,CDS,+,FVIR_RS01535
558748,559711,pseudogene,+,FVIR_RS02600
558748,559711,CDS,+,FVIR_RS02600
562472,563128,CDS,-,FVIR_RS01540
564143,564964,CDS,-,FVIR_RS01545
565268,566344,CDS,-,FVIR_RS01550
566437,567624,CDS,-,pgk
569376,570530,CDS,+,metK
572531,572935,CDS,+,FVIR_RS01565
575650,576204,CDS,+,FVIR_RS01570
576742,577872,CDS,+,FVIR_RS01575
579238,580278,CDS,+,FVIR_RS01580
580332,580559,CDS,+,FVIR_RS01585
580655,581728,CDS,+,FVIR_RS01590
583052,584077,CDS,+,FVIR_RS01595
584086,585045,CDS,+,FVIR_RS01600
587023,587095,tRNA,+,FVIR_RS01605
587103,587187,tRNA,+,FVIR_RS01610
587408,587482,tRNA,+,FVIR_RS01615
587487,587562,tRNA,+,FVIR_RS01620
587683,588867,CDS,+,tuf
590106,590417,CDS,+,FVIR_RS01630
590450,591079,CDS,+,FVIR_RS01635
591096,591701,CDS,+,FVIR_RS01640
591698,592000,CDS,+,FVIR_RS01645
592019,592840,CDS,+,FVIR_RS01650
592857,593135,CDS,+,FVIR_RS01655
593151,593483,CDS,+,rplV
593503,594201,CDS,+,FVIR_RS01665
594215,594625,CDS,+,FVIR_RS01670
594625,594828,CDS,+,FVIR_RS01675
594821,595075,CDS,+,rpsQ
595253,595624,CDS,+,FVIR_RS01685
595635,595946,CDS,+,FVIR_RS01690
595961,596500,CDS,+,FVIR_RS01695
596517,596822,CDS,+,FVIR_RS01700
596845,597237,CDS,+,FVIR_RS01705
597251,597784,CDS,+,FVIR_RS01710
597793,598146,CDS,+,FVIR_RS01715
598161,598661,CDS,+,rpsE
598669,598848,CDS,+,FVIR_RS01725
598852,599289,CDS,+,FVIR_RS01730
599293,600618,CDS,+,FVIR_RS01735
600660,600776,CDS,+,FVIR_RS01740
600923,601279,CDS,+,FVIR_RS01745
601298,601687,CDS,+,FVIR_RS01750
601721,602341,CDS,+,FVIR_RS01755
602368,603357,CDS,+,FVIR_RS01760
603407,603802,CDS,+,rplQ
604886,605689,CDS,-,thiD
609025,609588,CDS,-,FVIR_RS01775
612165,613172,CDS,+,FVIR_RS01780
614073,614546,CDS,-,FVIR_RS01785
615098,615592,CDS,+,FVIR_RS01790
615632,616582,CDS,+,FVIR_RS01795
618147,620231,CDS,-,FVIR_RS01800
622150,622368,CDS,-,FVIR_RS01805
622420,623050,pseudogene,-,FVIR_RS01810
622420,623050,CDS,-,FVIR_RS01810
623452,623877,CDS,-,FVIR_RS01815
625488,626351,CDS,-,FVIR_RS01820
626476,627195,CDS,+,FVIR_RS01825
627906,628163,CDS,+,FVIR_RS01830
628156,628323,CDS,+,rpmG
629182,630447,CDS,-,FVIR_RS01840
634936,635785,pseudogene,-,rfaD
634936,635785,CDS,-,rfaD
637403,637834,CDS,+,FVIR_RS01850
640271,641233,CDS,+,pfkA
641701,642474,CDS,-,FVIR_RS01860
644520,645851,CDS,-,hslU
645844,646392,CDS,-,FVIR_RS01870
646586,646822,CDS,-,FVIR_RS01875
647421,649616,CDS,-,FVIR_RS01880
649804,650025,CDS,+,FVIR_RS01885
655700,655885,CDS,-,FVIR_RS02605
658385,659927,rRNA,+,FVIR_RS01890
659997,660073,tRNA,+,FVIR_RS01895
660264,660339,tRNA,+,FVIR_RS01900
660649,663576,rRNA,+,FVIR_RS01905
663736,663808,tRNA,+,FVIR_RS01910
664283,666277,CDS,-,tkt
667508,669220,CDS,-,FVIR_RS01920
669270,669527,CDS,-,FVIR_RS01925
671278,673338,CDS,+,ligA
674182,675198,CDS,-,argF
676337,679192,CDS,-,FVIR_RS01940
679201,679656,CDS,-,FVIR_RS01945
681445,682542,CDS,+,FVIR_RS01950
682542,683615,CDS,+,FVIR_RS01955
684416,684497,tRNA,+,FVIR_RS01960
686671,687150,CDS,-,FVIR_RS01965
688328,689053,CDS,-,lptB
689069,689626,CDS,-,lptA
689607,690173,CDS,-,lptC
695614,695880,CDS,+,FVIR_RS01985
697483,698859,CDS,-,FVIR_RS01990
700697,701125,CDS,+,FVIR_RS01995
701152,701544,CDS,+,FVIR_RS02000
704311,704883,CDS,-,FVIR_RS02005
705434,705805,CDS,-,FVIR_RS02650
706419,706775,CDS,-,FVIR_RS02615
707335,708192,CDS,+,rsmI
708275,708653,ncRNA,+,rnpB
709821,710489,CDS,-,FVIR_RS02025
712514,712586,tRNA,-,FVIR_RS02030
713197,715038,CDS,-,FVIR_RS02035
715187,716935,CDS,-,FVIR_RS02040
717065,717280,CDS,-,FVIR_RS02045
717736,718761,CDS,+,tsaD
719487,719846,CDS,+,folB
719983,720804,CDS,+,FVIR_RS02060
721033,722256,CDS,-,FVIR_RS02065
724402,724581,CDS,+,FVIR_RS02070
729375,730109,CDS,+,FVIR_RS02075
731377,732369,CDS,-,FVIR_RS02080
734248,735015,CDS,+,FVIR_RS02085
735663,736376,CDS,+,FVIR_RS02090
737454,738212,CDS,-,FVIR_RS02095
738608,739630,CDS,-,FVIR_RS02100
739627,741375,CDS,-,FVIR_RS02105
742931,743215,CDS,-,ihfB
743281,744957,CDS,-,FVIR_RS02115
745073,745756,CDS,-,FVIR_RS02120
746885,747970,CDS,-,FVIR_RS02125
751016,752308,CDS,-,FVIR_RS02130
752895,753512,CDS,-,lolA
757227,758195,CDS,+,trxB
758535,760271,CDS,+,FVIR_RS02145
760300,762042,CDS,+,FVIR_RS02150
762642,762860,CDS,+,infA
763540,764940,CDS,-,FVIR_RS02160
769756,770274,CDS,-,FVIR_RS02165
773590,775242,CDS,+,FVIR_RS02170
775802,778264,CDS,-,FVIR_RS02175
780498,781005,pseudogene,-,FVIR_RS02620
780498,781005,CDS,-,FVIR_RS02620
781519,782550,CDS,+,FVIR_RS02185
784561,785967,CDS,+,FVIR_RS02190
787305,787835,CDS,+,FVIR_RS02195
789435,789983,CDS,-,FVIR_RS02200
791000,791695,CDS,-,FVIR_RS02205
797207,798943,CDS,+,FVIR_RS02210
799055,800152,CDS,+,prfB
800162,801688,CDS,+,lysS
803054,804313,CDS,-,rho
804707,805033,CDS,-,trxA
806817,>807143,pseudogene,-,FVIR_RS02235
806817,>807143,CDS,-,FVIR_RS02235
813588,814511,CDS,-,FVIR_RS02240
815749,816729,CDS,+,FVIR_RS02245
817222,820356,CDS,-,FVIR_RS02250
820913,821869,CDS,+,FVIR_RS02255
822957,823127,CDS,+,FVIR_RS02260
823959,824912,CDS,+,FVIR_RS02265
824929,825858,CDS,+,fabD
825873,826607,CDS,+,fabG
826760,826993,CDS,+,FVIR_RS02280
827645,828667,CDS,+,FVIR_RS02285
829213,830211,CDS,+,FVIR_RS02290
830228,831004,CDS,+,FVIR_RS02295
832600,832947,CDS,+,FVIR_RS02300
835051,836163,CDS,+,mnmA
837493,838728,CDS,-,FVIR_RS02310
838728,839432,CDS,-,FVIR_RS02315
839425,840627,CDS,-,FVIR_RS02320
840836,844285,CDS,+,FVIR_RS02325
845373,846683,CDS,-,FVIR_RS02330
848688,849143,CDS,+,dksA
849863,851179,CDS,+,FVIR_RS02340
851179,851697,CDS,+,folK
851949,852737,CDS,+,panB
854983,856410,CDS,-,lpdA
856611,858059,CDS,-,aceF
858075,860747,CDS,-,aceE
862088,864802,CDS,-,FVIR_RS02370
865132,865461,CDS,+,FVIR_RS02375
865729,866646,CDS,-,lpxC
866757,867920,CDS,-,FVIR_RS02385
867992,869263,CDS,-,FVIR_RS02390
869287,870063,CDS,-,FVIR_RS02395
871557,872624,CDS,-,murG
872621,873814,CDS,-,FVIR_RS02405
874822,875907,CDS,-,FVIR_RS02410
875901,877268,CDS,-,FVIR_RS02415
877265,878752,CDS,-,FVIR_RS02420
878752,880509,CDS,-,FVIR_RS02425
880532,880852,CDS,-,FVIR_RS02430
880849,881796,CDS,-,FVIR_RS02435
886818,887057,CDS,+,FVIR_RS02440
887300,888247,CDS,-,lipA
888442,889107,CDS,-,FVIR_RS02450
889122,889385,CDS,-,FVIR_RS02455
891576,892697,CDS,-,FVIR_RS02460
892717,894609,CDS,-,FVIR_RS02465
895784,896818,CDS,-,FVIR_RS02470
896815,897399,CDS,-,FVIR_RS02475
897414,899996,CDS,-,leuS
902358,903902,CDS,-,FVIR_RS02485
904546,905010,CDS,-,FVIR_RS02490
907921,907995,tRNA,-,FVIR_RS02495
908008,908081,tRNA,-,FVIR_RS02500
908128,908199,tRNA,-,FVIR_RS02505
908219,908303,tRNA,-,FVIR_RS02510
910350,912005,CDS,+,FVIR_RS02515
912250,912765,CDS,-,FVIR_RS02520
917305,918471,CDS,+,FVIR_RS02525
918471,919343,CDS,+,FVIR_RS02530
920026,921591,CDS,+,FVIR_RS02535
921616,922755,CDS,+,cydB
922774,922887,CDS,+,FVIR_RS02545
924109,924531,pseudogene,+,FVIR_RS02630
924109,924531,CDS,+,FVIR_RS02630
925111,925380,CDS,+,FVIR_RS02635
925678,926803,pseudogene,+,tolB
925678,926803,CDS,+,tolB
926867,927385,CDS,+,pal
928952,929500,CDS,+,FVIR_RS02555
930021,930094,tRNA,+,FVIR_RS02560
930111,930193,tRNA,+,FVIR_RS02565
930559,930944,tmRNA,-,ssrA
930989,931471,CDS,-,smpB
933166,933756,CDS,+,FVIR_RS02580
933991,934674,CDS,-,FVIR_RS02585
